timestamp,concentration_ppt,signal_mV,temperature_C,pH,flow_rate_Ls,site,compound,concentration_calibrated
2016-02-14 14:00:00,18.772899159663865,33.54579831932773,18.958963585434173,7.293977591036414,3.3849439775910364,Site_A,PFOA,18.772899159663865
2016-02-14 15:00:00,18.772584033613445,33.54516806722689,18.961974789915967,7.2939075630252095,3.384768907563025,Site_A,PFOA,18.772584033613445
2016-02-14 16:00:00,18.772268907563024,33.54453781512605,18.964985994397757,7.2938375350140054,3.384593837535014,Site_A,PFOA,18.772268907563024
2016-02-14 17:00:00,18.771953781512607,33.543907563025215,18.96799719887955,7.2937675070028005,3.3844187675070025,Site_A,PFOA,18.771953781512607
2016-02-14 18:00:00,18.771638655462187,33.543277310924374,18.971008403361346,7.2936974789915965,3.3842436974789916,Site_A,PFOA,18.771638655462187
2016-02-14 19:00:00,18.771323529411767,33.54264705882353,18.974019607843136,7.293627450980392,3.38406862745098,Site_A,PFOA,18.771323529411767
2016-02-14 20:00:00,18.771008403361346,33.54201680672269,18.97703081232493,7.2935574229691875,3.383893557422969,Site_A,PFOA,18.771008403361346
2016-02-14 21:00:00,18.770693277310926,33.54138655462185,18.98004201680672,7.293487394957983,3.3837184873949577,Site_A,PFOA,18.770693277310926
2016-02-14 22:00:00,18.770378151260505,33.54075630252101,18.983053221288515,7.293417366946779,3.3835434173669467,Site_A,PFOA,18.770378151260505
2016-02-14 23:00:00,18.770063025210085,33.54012605042017,18.98606442577031,7.293347338935574,3.3833683473389353,Site_A,PFOA,18.770063025210085
2016-02-15 00:00:00,18.769747899159665,33.53949579831933,18.9890756302521,7.29327731092437,3.3831932773109243,Site_A,PFOA,18.769747899159665
2016-02-15 01:00:00,18.769432773109244,33.53886554621849,18.992086834733893,7.293207282913165,3.383018207282913,Site_A,PFOA,18.769432773109244
2016-02-15 02:00:00,18.769117647058824,33.53823529411765,18.995098039215687,7.293137254901961,3.382843137254902,Site_A,PFOA,18.769117647058824
2016-02-15 03:00:00,18.768802521008404,33.53760504201681,18.998109243697478,7.293067226890756,3.3826680672268905,Site_A,PFOA,18.768802521008404
2016-02-15 04:00:00,18.768487394957983,33.536974789915966,19.00112044817927,7.292997198879552,3.3824929971988795,Site_A,PFOA,18.768487394957983
2016-02-15 05:00:00,18.768172268907563,33.536344537815125,19.004131652661062,7.292927170868347,3.382317927170868,Site_A,PFOA,18.768172268907563
2016-02-15 06:00:00,18.767857142857142,33.535714285714285,19.007142857142856,7.292857142857143,3.382142857142857,Site_A,PFOA,18.767857142857142
2016-02-15 07:00:00,18.767542016806722,33.535084033613444,19.01015406162465,7.292787114845938,3.3819677871148457,Site_A,PFOA,18.767542016806722
2016-02-15 08:00:00,18.7672268907563,33.5344537815126,19.01316526610644,7.292717086834734,3.3817927170868347,Site_A,PFOA,18.7672268907563
2016-02-15 09:00:00,18.766911764705885,33.53382352941177,19.016176470588235,7.292647058823529,3.3816176470588233,Site_A,PFOA,18.766911764705885
2016-02-15 10:00:00,18.766596638655464,33.53319327731093,19.01918767507003,7.292577030812325,3.3814425770308123,Site_A,PFOA,18.766596638655464
2016-02-15 11:00:00,18.766281512605044,33.53256302521009,19.02219887955182,7.29250700280112,3.381267507002801,Site_A,PFOA,18.766281512605044
2016-02-15 12:00:00,18.765966386554624,33.53193277310925,19.025210084033613,7.292436974789916,3.38109243697479,Site_A,PFOA,18.765966386554624
2016-02-15 13:00:00,18.765651260504203,33.531302521008406,19.028221288515404,7.292366946778711,3.3809173669467785,Site_A,PFOA,18.765651260504203
2016-02-15 14:00:00,18.765336134453783,33.530672268907566,19.031232492997198,7.292296918767507,3.3807422969187675,Site_A,PFOA,18.765336134453783
2016-02-15 15:00:00,18.765021008403362,33.530042016806725,19.034243697478992,7.292226890756302,3.380567226890756,Site_A,PFOA,18.765021008403362
2016-02-15 16:00:00,18.764705882352942,33.529411764705884,19.037254901960782,7.292156862745098,3.380392156862745,Site_A,PFOA,18.764705882352942
2016-02-15 17:00:00,18.76439075630252,33.52878151260504,19.040266106442576,7.292086834733893,3.3802170868347337,Site_A,PFOA,18.76439075630252
2016-02-15 18:00:00,18.7640756302521,33.5281512605042,19.04327731092437,7.292016806722689,3.3800420168067227,Site_A,PFOA,18.7640756302521
2016-02-15 19:00:00,18.76376050420168,33.52752100840336,19.04628851540616,7.291946778711484,3.3798669467787112,Site_A,PFOA,18.76376050420168
2016-02-15 20:00:00,18.76344537815126,33.52689075630252,19.049299719887955,7.29187675070028,3.3796918767507003,Site_A,PFOA,18.76344537815126
2016-02-15 21:00:00,18.76313025210084,33.52626050420168,19.05231092436975,7.291806722689075,3.379516806722689,Site_A,PFOA,18.76313025210084
2016-02-15 22:00:00,18.76281512605042,33.52563025210084,19.05532212885154,7.291736694677871,3.379341736694678,Site_A,PFOA,18.76281512605042
2016-02-15 23:00:00,18.7625,33.525,19.058333333333334,7.291666666666666,3.3791666666666664,Site_A,PFOA,18.7625
2016-02-16 00:00:00,18.76218487394958,33.52436974789916,19.061344537815124,7.291596638655462,3.3789915966386554,Site_A,PFOA,18.76218487394958
2016-02-16 01:00:00,18.761869747899162,33.523739495798324,19.064355742296918,7.291526610644257,3.378816526610644,Site_A,PFOA,18.761869747899162
2016-02-16 02:00:00,18.76155462184874,33.52310924369748,19.067366946778712,7.291456582633053,3.378641456582633,Site_A,PFOA,18.76155462184874
2016-02-16 03:00:00,18.76123949579832,33.52247899159664,19.070378151260503,7.291386554621848,3.3784663865546216,Site_A,PFOA,18.76123949579832
2016-02-16 04:00:00,18.7609243697479,33.5218487394958,19.073389355742297,7.291316526610644,3.3782913165266106,Site_A,PFOA,18.7609243697479
2016-02-16 05:00:00,18.76060924369748,33.52121848739496,19.07640056022409,7.291246498599439,3.378116246498599,Site_A,PFOA,18.76060924369748
2016-02-16 06:00:00,18.76029411764706,33.52058823529412,19.07941176470588,7.291176470588235,3.3779411764705882,Site_A,PFOA,18.76029411764706
2016-02-16 07:00:00,18.75997899159664,33.51995798319328,19.082422969187675,7.29110644257703,3.377766106442577,Site_A,PFOA,18.75997899159664
2016-02-16 08:00:00,18.75966386554622,33.51932773109244,19.085434173669466,7.291036414565826,3.377591036414566,Site_A,PFOA,18.75966386554622
2016-02-16 09:00:00,18.7593487394958,33.5186974789916,19.08844537815126,7.290966386554621,3.3774159663865544,Site_A,PFOA,18.7593487394958
2016-02-16 10:00:00,18.75903361344538,33.51806722689076,19.091456582633054,7.290896358543417,3.3772408963585434,Site_A,PFOA,18.75903361344538
2016-02-16 11:00:00,18.758718487394958,33.517436974789916,19.094467787114844,7.290826330532212,3.377065826330532,Site_A,PFOA,18.758718487394958
2016-02-16 12:00:00,18.758403361344538,33.516806722689076,19.09747899159664,7.290756302521008,3.376890756302521,Site_A,PFOA,18.758403361344538
2016-02-16 13:00:00,18.758088235294117,33.516176470588235,19.100490196078432,7.290686274509803,3.3767156862745096,Site_A,PFOA,18.758088235294117
2016-02-16 14:00:00,18.757773109243697,33.515546218487394,19.103501400560223,7.290616246498599,3.3765406162464986,Site_A,PFOA,18.757773109243697
2016-02-16 15:00:00,18.757457983193277,33.51491596638655,19.106512605042017,7.290546218487394,3.376365546218487,Site_A,PFOA,18.757457983193277
2016-02-16 16:00:00,18.757142857142856,33.51428571428571,19.109523809523807,7.29047619047619,3.376190476190476,Site_A,PFOA,18.757142857142856
2016-02-16 17:00:00,18.756827731092436,33.51365546218488,19.1125350140056,7.290406162464985,3.3760154061624648,Site_A,PFOA,18.756827731092436
2016-02-16 18:00:00,18.75651260504202,33.51302521008404,19.115546218487395,7.290336134453781,3.375840336134454,Site_A,PFOA,18.75651260504202
2016-02-16 19:00:00,18.7561974789916,33.5123949579832,19.118557422969186,7.290266106442576,3.3756652661064424,Site_A,PFOA,18.7561974789916
2016-02-16 20:00:00,18.75588235294118,33.51176470588236,19.12156862745098,7.290196078431372,3.3754901960784314,Site_A,PFOA,18.75588235294118
2016-02-16 21:00:00,18.755567226890758,33.511134453781516,19.124579831932774,7.2901260504201675,3.37531512605042,Site_A,PFOA,18.755567226890758
2016-02-16 22:00:00,18.755252100840337,33.510504201680675,19.127591036414564,7.290056022408963,3.375140056022409,Site_A,PFOA,18.755252100840337
2016-02-16 23:00:00,18.754936974789917,33.509873949579834,19.13060224089636,7.2899859943977585,3.3749649859943975,Site_A,PFOA,18.754936974789917
2016-02-17 00:00:00,18.754621848739497,33.50924369747899,19.13361344537815,7.2899159663865545,3.3747899159663866,Site_A,PFOA,18.754621848739497
2016-02-17 01:00:00,18.754306722689076,33.50861344537815,19.136624649859943,7.2898459383753496,3.374614845938375,Site_A,PFOA,18.754306722689076
2016-02-17 02:00:00,18.753991596638656,33.50798319327731,19.139635854341737,7.2897759103641455,3.374439775910364,Site_A,PFOA,18.753991596638656
2016-02-17 03:00:00,18.753676470588236,33.50735294117647,19.142647058823528,7.289705882352941,3.3742647058823527,Site_A,PFOA,18.753676470588236
2016-02-17 04:00:00,18.753361344537815,33.50672268907563,19.14565826330532,7.2896358543417366,3.3740896358543417,Site_A,PFOA,18.753361344537815
2016-02-17 05:00:00,18.753046218487395,33.50609243697479,19.148669467787116,7.289565826330532,3.3739145658263303,Site_A,PFOA,18.753046218487395
2016-02-17 06:00:00,18.752731092436974,33.50546218487395,19.151680672268906,7.289495798319328,3.3737394957983193,Site_A,PFOA,18.752731092436974
2016-02-17 07:00:00,18.752415966386554,33.50483193277311,19.1546918767507,7.289425770308123,3.373564425770308,Site_A,PFOA,18.752415966386554
2016-02-17 08:00:00,18.752100840336134,33.50420168067227,19.15770308123249,7.289355742296919,3.373389355742297,Site_A,PFOA,18.752100840336134
2016-02-17 09:00:00,18.751785714285713,33.50357142857143,19.160714285714285,7.289285714285714,3.3732142857142855,Site_A,PFOA,18.751785714285713
2016-02-17 10:00:00,18.751470588235296,33.50294117647059,19.16372549019608,7.28921568627451,3.3730392156862745,Site_A,PFOA,18.751470588235296
2016-02-17 11:00:00,18.751155462184876,33.50231092436975,19.16673669467787,7.289145658263305,3.372864145658263,Site_A,PFOA,18.751155462184876
2016-02-17 12:00:00,18.750840336134456,33.50168067226891,19.169747899159663,7.289075630252101,3.372689075630252,Site_A,PFOA,18.750840336134456
2016-02-17 13:00:00,18.750525210084035,33.50105042016807,19.172759103641457,7.289005602240896,3.3725140056022407,Site_A,PFOA,18.750525210084035
2016-02-17 14:00:00,18.750210084033615,33.50042016806723,19.175770308123248,7.288935574229692,3.3723389355742297,Site_A,PFOA,18.750210084033615
2016-02-17 15:00:00,18.749894957983194,33.49978991596639,19.178781512605042,7.288865546218487,3.3721638655462183,Site_A,PFOA,18.749894957983194
2016-02-17 16:00:00,18.749579831932774,33.49915966386555,19.181792717086836,7.288795518207283,3.3719887955182073,Site_A,PFOA,18.749579831932774
2016-02-17 17:00:00,18.749264705882354,33.49852941176471,19.184803921568626,7.288725490196078,3.371813725490196,Site_A,PFOA,18.749264705882354
2016-02-17 18:00:00,18.748949579831933,33.497899159663866,19.18781512605042,7.288655462184874,3.371638655462185,Site_A,PFOA,18.748949579831933
2016-02-17 19:00:00,18.748634453781513,33.497268907563026,19.19082633053221,7.288585434173669,3.3714635854341735,Site_A,PFOA,18.748634453781513
2016-02-17 20:00:00,18.748319327731092,33.496638655462185,19.193837535014005,7.288515406162465,3.3712885154061625,Site_A,PFOA,18.748319327731092
2016-02-17 21:00:00,18.748004201680672,33.496008403361344,19.1968487394958,7.28844537815126,3.371113445378151,Site_A,PFOA,18.748004201680672
2016-02-17 22:00:00,18.74768907563025,33.4953781512605,19.19985994397759,7.288375350140056,3.37093837535014,Site_A,PFOA,18.74768907563025
2016-02-17 23:00:00,18.74737394957983,33.49474789915966,19.202871148459383,7.288305322128851,3.3707633053221286,Site_A,PFOA,18.74737394957983
2016-02-18 00:00:00,18.74705882352941,33.49411764705882,19.205882352941178,7.288235294117647,3.3705882352941177,Site_A,PFOA,18.74705882352941
2016-02-18 01:00:00,18.74674369747899,33.49348739495799,19.208893557422968,7.288165266106442,3.3704131652661062,Site_A,PFOA,18.74674369747899
2016-02-18 02:00:00,18.746428571428574,33.49285714285715,19.211904761904762,7.288095238095238,3.3702380952380953,Site_A,PFOA,18.746428571428574
2016-02-18 03:00:00,18.746113445378153,33.49222689075631,19.214915966386553,7.288025210084033,3.370063025210084,Site_A,PFOA,18.746113445378153
2016-02-18 04:00:00,18.745798319327733,33.491596638655466,19.217927170868347,7.287955182072829,3.369887955182073,Site_A,PFOA,18.745798319327733
2016-02-18 05:00:00,18.745483193277312,33.490966386554625,19.22093837535014,7.287885154061624,3.3697128851540614,Site_A,PFOA,18.745483193277312
2016-02-18 06:00:00,18.745168067226892,33.490336134453784,19.22394957983193,7.28781512605042,3.3695378151260504,Site_A,PFOA,18.745168067226892
2016-02-18 07:00:00,18.74485294117647,33.48970588235294,19.226960784313725,7.287745098039215,3.369362745098039,Site_A,PFOA,18.74485294117647
2016-02-18 08:00:00,18.74453781512605,33.4890756302521,19.22997198879552,7.287675070028011,3.369187675070028,Site_A,PFOA,18.74453781512605
2016-02-18 09:00:00,18.74422268907563,33.48844537815126,19.23298319327731,7.287605042016806,3.3690126050420166,Site_A,PFOA,18.74422268907563
2016-02-18 10:00:00,18.74390756302521,33.48781512605042,19.235994397759104,7.287535014005602,3.3688375350140056,Site_A,PFOA,18.74390756302521
2016-02-18 11:00:00,18.74359243697479,33.48718487394958,19.239005602240894,7.287464985994397,3.368662464985994,Site_A,PFOA,18.74359243697479
2016-02-18 12:00:00,18.74327731092437,33.48655462184874,19.242016806722688,7.287394957983193,3.368487394957983,Site_A,PFOA,18.74327731092437
2016-02-18 13:00:00,18.74296218487395,33.4859243697479,19.245028011204482,7.287324929971988,3.368312324929972,Site_A,PFOA,18.74296218487395
2016-02-18 14:00:00,18.74264705882353,33.48529411764706,19.248039215686273,7.287254901960784,3.368137254901961,Site_A,PFOA,18.74264705882353
2016-02-18 15:00:00,18.74233193277311,33.48466386554622,19.251050420168067,7.287184873949579,3.3679621848739494,Site_A,PFOA,18.74233193277311
2016-02-18 16:00:00,18.742016806722688,33.484033613445376,19.25406162464986,7.287114845938375,3.3677871148459384,Site_A,PFOA,18.742016806722688
2016-02-18 17:00:00,18.741701680672268,33.483403361344536,19.25707282913165,7.28704481792717,3.367612044817927,Site_A,PFOA,18.741701680672268
2016-02-18 18:00:00,18.74138655462185,33.4827731092437,19.260084033613445,7.286974789915966,3.367436974789916,Site_A,PFOA,18.74138655462185
2016-02-18 19:00:00,18.74107142857143,33.48214285714286,19.263095238095236,7.286904761904761,3.3672619047619046,Site_A,PFOA,18.74107142857143
2016-02-18 20:00:00,18.74075630252101,33.48151260504202,19.26610644257703,7.286834733893557,3.3670868347338936,Site_A,PFOA,18.74075630252101
2016-02-18 21:00:00,18.74044117647059,33.48088235294118,19.269117647058824,7.286764705882352,3.366911764705882,Site_A,PFOA,18.74044117647059
2016-02-18 22:00:00,18.74012605042017,33.48025210084034,19.272128851540614,7.286694677871148,3.366736694677871,Site_A,PFOA,18.74012605042017
2016-02-18 23:00:00,18.73981092436975,33.4796218487395,19.27514005602241,7.286624649859943,3.3665616246498598,Site_A,PFOA,18.73981092436975
2016-02-19 00:00:00,18.73949579831933,33.47899159663866,19.278151260504202,7.286554621848739,3.3663865546218488,Site_A,PFOA,18.73949579831933
2016-02-19 01:00:00,18.73918067226891,33.47836134453782,19.281162464985993,7.286484593837534,3.3662114845938373,Site_A,PFOA,18.73918067226891
